start_year,neighborhood,parcels,foreclosures,foreclosures_per_1k
2020,CAPITOL HEIGHTS,1655,11,6.646525679758308
2020,CASTLE MANOR,749,0,0
2020,CLARKE SQUARE,979,3,3.0643513789581203
2020,CLAYTON CREST,536,0,0
2020,CLOCK TOWER ACRES,343,0,0
2020,COLD SPRING PARK,281,1,3.558718861209964
2020,COLLEGE HEIGHTS,373,1,2.680965147453083
2020,COLUMBUS PARK,1123,3,2.6714158504007126
2020,CONCORDIA,201,1,4.975124378109452
2020,COOPER PARK,1208,0,0
2020,COPERNICUS PARK,472,0,0
2020,DINEEN PARK,910,2,2.197802197802198
2020,DOWNER WOODS,656,1,1.524390243902439
2020,DRETZKA PARK,26,0,0
2020,ENDERIS PARK,917,3,3.271537622682661
2020,ESTABROOK PARK,9,0,0
2020,EUCLID PARK,455,1,2.197802197802198
2020,FAIR PARK,421,0,0
2020,FAIRFIELD,332,0,0
2020,FAIRVIEW,1380,1,0.7246376811594203
2020,FERNWOOD,1064,1,0.9398496240601504
2020,FLORIST HIGHLANDS,283,0,0
2020,FOREST HOME HILLS,757,3,3.963011889035667
2020,FRANKLIN HEIGHTS,1986,14,7.049345417925478
2020,FREEDOM VILLAGE,138,0,0
2020,GARDEN HOMES,567,6,10.582010582010582
2020,GOLDEN GATE,268,5,18.656716417910445
2020,GOLDEN VALLEY,1060,0,0
2020,GOLDMAN PARK,528,0,0
2020,GRA-RAM,477,1,2.0964360587002098
2020,GRACELAND,789,3,3.802281368821293
2020,GRANTOSA,357,2,5.602240896358543
2020,GRANVILLE STATION,335,2,5.970149253731344
2020,GRANVILLE WOODS,2,0,0
2020,GRASSLYN MANOR,1573,3,1.9071837253655435
2020,GREEN MOOR,186,0,0
2020,GROVER HEIGHTS,97,0,0
2020,HALYARD PARK,134,0,0
2020,HAMPTON HEIGHTS,2088,9,4.310344827586206
2020,HARAMBEE,2210,6,2.7149321266968323
2020,HARBOR VIEW,149,0,0
2020,HARDER'S OAKS,150,0,0
2020,HAVENWOODS,176,1,5.681818181818182
2020,HAWLEY FARMS,597,2,3.3500837520938025
2020,HAWTHORNE GLEN,122,0,0
2020,HERITAGE HEIGHTS,188,0,0
2020,HIGHWOOD ESTATES,499,1,2.004008016032064
2020,HILLSIDE,40,0,0
2020,HISTORIC MITCHELL STREET,1567,5,3.1908104658583283
2020,HISTORIC THIRD WARD,637,1,1.5698587127158556
2020,HOLLER PARK,167,0,0
2020,HONEY CREEK MANOR,834,1,1.199040767386091
2020,HONEY CREEK PARKWAY,435,1,2.2988505747126435
2020,JACKSON PARK,2381,5,2.099958000839983
2020,JOHNSON'S WOODS,911,1,1.0976948408342482
2020,JUNEAU TOWN,820,2,2.4390243902439024
2020,KILBOURN TOWN,216,1,4.62962962962963
2020,KING PARK,156,1,6.41025641025641
2020,KOPS PARK,1170,2,1.7094017094017093
2020,LAND BANK,19,0,0
2020,LAYTON PARK,1601,0,0
2020,LENOX HEIGHTS,454,1,2.2026431718061676
2020,LINCOLN CREEK,1965,6,3.0534351145038165
2020,LINCOLN PARK,1395,7,5.017921146953405
2020,LINCOLN VILLAGE,1888,4,2.1186440677966103
2020,LINDSAY PARK,1054,1,0.9487666034155597
2020,LITTLE MENOMONEE PARKWAY,274,1,3.6496350364963503
2020,LONG VIEW,915,4,4.371584699453552
2020,LOWER EAST SIDE,2239,1,0.4466279589102278
2020,LYONS PARK,523,0,0
2020,MACK ACRES,69,0,0
2020,MAITLAND PARK,319,0,0
2020,MAPLE TREE,386,2,5.181347150259067
2020,MARTIN DRIVE,413,4,9.685230024213075
2020,MC GOVERN PARK,1033,5,4.84027105517909
2020,MELODY VIEW,202,0,0
2020,MENOMONEE RIVER HILLS,1891,7,3.7017451084082498
2020,MENOMONEE RIVER HILLS EAST,637,2,3.1397174254317113
2020,MENOMONEE RIVER VALLEY,150,0,0
2020,MERRILL PARK,525,3,5.714285714285714
2020,METCALFE PARK,484,7,14.462809917355372
2020,MIDTOWN,1236,4,3.236245954692557
2020,MILL VALLEY,331,0,0
2020,MILLER VALLEY,107,0,0
2020,MILWAUKEE RIVER PARKWAY,229,0,0
2020,MITCHELL FIELD,60,0,0
2020,MITCHELL PARK,8,0,0
2020,MITCHELL WEST,871,2,2.2962112514351323
2020,MORGAN HEIGHTS,542,0,0
2020,MORGANDALE,2486,3,1.2067578439259854
2020,MOUNT MARY,699,2,2.8612303290414878
2020,MOUNT OLIVET,56,0,0
2020,MURRAY HILL,652,1,1.5337423312883436
2020,MUSKEGO WAY,1847,0,0
2020,"NASH PARK",846,4,4.7281323877068555
2020,"NATIONAL PARK",459,2,4.357298474945535
2020,NEW COELN,161,1,6.211180124223602
2020,NORTH DIVISION,1489,9,6.044325050369375
2020,NORTH GRANVILLE,42,0,0
2020,NORTHPOINT,558,0,0
2020,NORTHRIDGE,226,2,8.849557522123893
2020,NORTHRIDGE LAKES,313,4,12.779552715654951
2020,OLD NORTH MILWAUKEE,2992,11,3.676470588235294
2020,PARK KNOLL,395,1,2.5316455696202533
2020,PARK PLACE,77,0,0
2020,PARK VIEW,130,2,15.384615384615385
2020,PARKWAY HILLS,153,0,0
2020,PHEASANT RUN,482,0,0
2020,POLLBER HEIGHTS,74,1,13.513513513513514
2020,POLONIA,1004,4,3.9840637450199203
2020,RED OAK HEIGHTS,232,0,0
2020,RIDGEVIEW,90,0,0
2020,RIVER BEND,499,0,0
2020,RIVERSIDE PARK,241,1,4.149377593360996
2020,RIVERTON HEIGHTS,465,0,0
2020,RIVERWEST,2882,3,1.040943789035392
2020,ROLLING GREEN,495,0,0
2020,ROOSEVELT GROVE,1446,7,4.840940525587829
2020,ROOT CREEK,480,2,4.166666666666667
2020,RUFUS KING,1352,8,5.9171597633136095
2020,SAINT JOSEPH,1602,4,2.4968789013732833
2020,SAVELAND PARK,589,1,1.697792869269949
2020,SERVITE WOODS,416,1,2.403846153846154
2020,SHERMAN PARK,1569,8,5.098789037603569
2020,SILVER CITY,803,4,4.981320049813201
2020,SILVER SPRING,2460,4,1.6260162601626016
2020,SILVER SWAN,395,4,10.126582278481013
2020,SOUTHGATE,472,2,4.237288135593221
2020,SOUTHPOINT,535,0,0
2020,ST. AMELIAN'S,581,3,5.163511187607574
2020,STORY HILL,521,0,0
2020,SUNSET HEIGHTS,1245,2,1.606425702811245
2020,THE VALLEY / PIGSVILLE,143,0,0
2020,THURSTON WOODS,1166,4,3.4305317324185247
2020,TIMMERMAN AIRPORT,52,1,19.230769230769234
2020,TIMMERMAN WEST,960,3,3.125
2020,TIPPECANOE,2012,5,2.485089463220676
2020,TOWN & COUNTRY MANOR,617,1,1.6207455429497568
2020,TOWN OF LAKE,1865,5,2.680965147453083
2020,TRIANGLE,136,0,0
2020,TRIANGLE NORTH,220,0,0
2020,TRIPOLI PARK,233,0,0
2020,UPPER EAST SIDE,847,0,0
2020,UPTOWN,1391,7,5.03235082674335
2020,VALHALLA,559,0,0
2020,VALLEY FORGE,54,0,0
2020,VETERANS AFFAIRS,1,0,0
2020,VOGEL PARK,372,1,2.688172043010753
2020,WAHL PARK,826,3,3.6319612590799033
2020,WALKER'S POINT,1153,1,0.8673026886383347
2020,WALNUT HILL,438,1,2.28310502283105
2020,WASHINGTON HEIGHTS,1987,2,1.0065425264217414
2020,WASHINGTON PARK,905,2,2.2099447513812156
2020,WEDGEWOOD,478,0,0
2020,WEST VIEW,406,0,0
2020,WHISPERING HILLS,213,3,14.084507042253522
2020,WHITE MANOR,582,0,0
2020,WICK FIELD,161,0,0
2020,WILLIAMSBURG,578,3,5.190311418685121
2020,WILSON PARK,637,2,3.1397174254317113
2020,WOODLAND COURT,135,0,0
2020,WOODLANDS,637,1,1.5698587127158556
2020,WYRICK PARK,340,0,0
2020,YANKEE HILL,564,0,0
2021,ALCOTT PARK,482,1,2.074688796680498
2021,ALVERNO,165,0,0
2021,AMANI,1294,16,12.364760432766614
2021,ARLINGTON GARDENS,740,3,4.054054054054054
2021,ARLINGTON HEIGHTS,1150,8,6.9565217391304355
2021,AVENUES WEST,252,0,0
2021,BARAN PARK,89,0,0
2021,BAY VIEW,5106,4,0.7833920877399138
2021,BLUEMOUND HEIGHTS,1010,0,0
2021,BORCHERT FIELD,850,6,7.058823529411765
2021,BRADLEY ESTATES,1027,10,9.737098344693282
2021,BREWER'S HILL,597,0,0
2021,BRYNWOOD,1,0,0
2021,BUCHEL PARK,13,0,0
2021,BURNHAM PARK,1332,3,2.2522522522522523
2021,CALUMET FARMS,395,0,0
2021,CAMBRIDGE HEIGHTS,492,0,0
2021,CANNON PARK,416,0,0
2021,CAPITOL HEIGHTS,1653,9,5.44464609800363
2021,CASTLE MANOR,749,0,0
2021,CLARKE SQUARE,978,2,2.044989775051125
2021,CLAYTON CREST,536,1,1.8656716417910448
2021,CLOCK TOWER ACRES,340,0,0
2021,COLD SPRING PARK,281,2,7.117437722419928
2021,COLLEGE HEIGHTS,373,0,0
2021,COLUMBUS PARK,1124,2,1.779359430604982
2021,CONCORDIA,204,0,0
2021,COOPER PARK,1208,2,1.6556291390728477
2021,COPERNICUS PARK,472,0,0
2021,DINEEN PARK,910,1,1.098901098901099
2021,DOWNER WOODS,655,0,0
2021,DRETZKA PARK,26,0,0
2021,ENDERIS PARK,917,1,1.0905125408942202
2021,ESTABROOK PARK,8,0,0
2021,EUCLID PARK,455,0,0
2021,FAIR PARK,421,3,7.125890736342043
2021,FAIRFIELD,331,2,6.042296072507553
2021,FAIRVIEW,1380,2,1.4492753623188406
2021,FERNWOOD,1068,2,1.8726591760299625
2021,FLORIST HIGHLANDS,282,0,0
2021,FOREST HOME HILLS,754,8,10.610079575596817
2021,FRANKLIN HEIGHTS,1990,16,8.040201005025127
2021,FREEDOM VILLAGE,138,0,0
2021,GARDEN HOMES,566,2,3.5335689045936394
2021,GOLDEN GATE,267,1,3.745318352059925
2021,GOLDEN VALLEY,1059,0,0
2021,GOLDMAN PARK,528,1,1.893939393939394
2021,GRA-RAM,478,0,0
2021,GRACELAND,790,2,2.5316455696202533
2021,GRANTOSA,357,0,0
2021,GRANVILLE STATION,335,2,5.970149253731344
2021,GRANVILLE WOODS,2,0,0
2021,GRASSLYN MANOR,1573,7,4.450095359186268
2021,GREEN MOOR,186,0,0
2021,GROVER HEIGHTS,98,0,0
2021,HALYARD PARK,135,1,7.407407407407407
2021,HAMPTON HEIGHTS,2090,13,6.220095693779904
2021,HARAMBEE,2235,8,3.579418344519016
2021,HARBOR VIEW,149,0,0
2021,HARDER'S OAKS,150,0,0
2021,HAVENWOODS,175,0,0
2021,HAWLEY FARMS,598,1,1.6722408026755853
2021,HAWTHORNE GLEN,122,0,0
2021,HERITAGE HEIGHTS,188,0,0
2021,HIGHWOOD ESTATES,499,0,0
2021,HILLSIDE,40,0,0
2021,HISTORIC MITCHELL STREET,1571,4,2.546148949713558
2021,HISTORIC THIRD WARD,636,0,0
2021,HOLLER PARK,167,1,5.9880239520958085
2021,HONEY CREEK MANOR,833,2,2.4009603841536613
2021,HONEY CREEK PARKWAY,435,1,2.2988505747126435
2021,JACKSON PARK,2380,3,1.2605042016806725
2021,JOHNSON'S WOODS,911,2,2.1953896816684964
2021,JUNEAU TOWN,810,0,0
2021,KILBOURN TOWN,216,0,0
2021,KING PARK,155,3,19.35483870967742
2021,KOPS PARK,1170,2,1.7094017094017093
2021,LAND BANK,19,0,0
2021,LAYTON PARK,1600,4,2.5
2021,LENOX HEIGHTS,455,2,4.395604395604396
2021,LINCOLN CREEK,1967,11,5.592272496187086
2021,LINCOLN PARK,1394,4,2.8694404591104736
2021,LINCOLN VILLAGE,1876,4,2.1321961620469083
2021,LINDSAY PARK,1057,7,6.622516556291391
2021,LITTLE MENOMONEE PARKWAY,275,2,7.2727272727272725
2021,LONG VIEW,915,1,1.092896174863388
2021,LOWER EAST SIDE,2237,3,1.3410818059901655
2021,LYONS PARK,523,0,0
2021,MACK ACRES,68,0,0
2021,MAITLAND PARK,319,0,0
2021,MAPLE TREE,386,3,7.772020725388601
2021,MARTIN DRIVE,412,1,2.4271844660194173
2021,MC GOVERN PARK,1037,5,4.821600771456123
2021,MELODY VIEW,202,0,0
2021,MENOMONEE RIVER HILLS,1892,4,2.1141649048625792
2021,MENOMONEE RIVER HILLS EAST,637,2,3.1397174254317113
2021,MENOMONEE RIVER VALLEY,149,0,0
2021,MERRILL PARK,523,2,3.8240917782026767
2021,METCALFE PARK,482,3,6.224066390041493
2021,MIDTOWN,1271,10,7.867820613690008
2021,MILL VALLEY,331,1,3.0211480362537766
2021,MILLER VALLEY,108,1,9.25925925925926
2021,MILWAUKEE RIVER PARKWAY,229,0,0
2021,MITCHELL FIELD,60,0,0
2021,MITCHELL PARK,8,0,0
2021,MITCHELL WEST,872,0,0
2021,MORGAN HEIGHTS,541,0,0
2021,MORGANDALE,2486,1,0.40225261464199513
2021,MOUNT MARY,699,0,0
2021,MOUNT OLIVET,56,0,0
2021,MURRAY HILL,651,0,0
2021,MUSKEGO WAY,1843,2,1.0851871947911014
2021,"NASH PARK",846,2,2.3640661938534278
2021,"NATIONAL PARK",461,0,0
2021,NEW COELN,161,0,0
2021,NORTH DIVISION,1470,12,8.16326530612245
2021,NORTH GRANVILLE,42,0,0
2021,NORTHPOINT,557,1,1.7953321364452424
2021,NORTHRIDGE,226,0,0
2021,NORTHRIDGE LAKES,313,1,3.1948881789137378
2021,OLD NORTH MILWAUKEE,3004,19,6.324900133155793
2021,PARK KNOLL,395,0,0
2021,PARK PLACE,78,1,12.82051282051282
2021,PARK VIEW,132,2,15.151515151515152
2021,PARKWAY HILLS,153,0,0
2021,PHEASANT RUN,482,2,4.149377593360996
2021,POLLBER HEIGHTS,74,0,0
2021,POLONIA,1005,1,0.9950248756218905
2021,RED OAK HEIGHTS,232,0,0
2021,RIDGEVIEW,90,0,0
2021,RIVER BEND,499,0,0
2021,RIVERSIDE PARK,241,0,0
2021,RIVERTON HEIGHTS,465,1,2.150537634408602
2021,RIVERWEST,2884,6,2.0804438280166435
2021,ROLLING GREEN,495,0,0
2021,ROOSEVELT GROVE,1449,7,4.830917874396135
2021,ROOT CREEK,480,0,0
2021,RUFUS KING,1358,7,5.154639175257732
2021,SAINT JOSEPH,1603,10,6.238303181534623
2021,SAVELAND PARK,589,2,3.395585738539898
2021,SERVITE WOODS,417,4,9.592326139088728
2021,SHERMAN PARK,1576,8,5.076142131979695
2021,SILVER CITY,803,1,1.2453300124533002
2021,SILVER SPRING,2462,6,2.437043054427295
2021,SILVER SWAN,397,1,2.5188916876574305
2021,SOUTHGATE,472,0,0
2021,SOUTHPOINT,535,1,1.8691588785046729
2021,ST. AMELIAN'S,581,3,5.163511187607574
2021,STORY HILL,520,2,3.8461538461538463
2021,SUNSET HEIGHTS,1245,8,6.42570281124498
2021,THE VALLEY / PIGSVILLE,143,1,6.993006993006993
2021,THURSTON WOODS,1172,3,2.5597269624573378
2021,TIMMERMAN AIRPORT,52,0,0
2021,TIMMERMAN WEST,959,2,2.0855057351407718
2021,TIPPECANOE,2012,3,1.4910536779324055
2021,TOWN & COUNTRY MANOR,618,2,3.236245954692557
2021,TOWN OF LAKE,1867,2,1.0712372790573113
2021,TRIANGLE,136,1,7.352941176470588
2021,TRIANGLE NORTH,221,1,4.524886877828055
2021,TRIPOLI PARK,233,0,0
2021,UPPER EAST SIDE,846,2,2.3640661938534278
2021,UPTOWN,1392,8,5.747126436781609
2021,VALHALLA,560,2,3.571428571428571
2021,VALLEY FORGE,54,0,0
2021,VETERANS AFFAIRS,1,0,0
2021,VOGEL PARK,372,0,0
2021,WAHL PARK,826,4,4.8426150121065374
2021,WALKER'S POINT,1154,4,3.4662045060658575
2021,WALNUT HILL,434,1,2.304147465437788
2021,WASHINGTON HEIGHTS,1985,4,2.0151133501259446
2021,WASHINGTON PARK,908,4,4.405286343612335
2021,WEDGEWOOD,478,0,0
2021,WEST VIEW,404,0,0
2021,WHISPERING HILLS,213,2,9.389671361502348
2021,WHITE MANOR,582,1,1.7182130584192439
2021,WICK FIELD,159,0,0
2021,WILLIAMSBURG,584,4,6.8493150684931505
2021,WILSON PARK,637,0,0
2021,WOODLAND COURT,135,0,0
2021,WOODLANDS,638,1,1.567398119122257
2021,WYRICK PARK,339,0,0
2021,YANKEE HILL,564,0,0
2022,ALCOTT PARK,482,1,2.074688796680498
2022,ALVERNO,165,0,0
2022,AMANI,1288,18,13.975155279503106
2022,ARLINGTON GARDENS,740,3,4.054054054054054
2022,ARLINGTON HEIGHTS,1151,11,9.556907037358819
2022,AVENUES WEST,253,2,7.905138339920948
2022,BARAN PARK,89,1,11.235955056179774
2022,BAY VIEW,5104,4,0.7836990595611285
2022,BLUEMOUND HEIGHTS,1010,1,0.9900990099009901
2022,BORCHERT FIELD,851,7,8.225616921269095
2022,BRADLEY ESTATES,1027,6,5.8422590068159685
2022,BREWER'S HILL,597,1,1.6750418760469012
2022,BRYNWOOD,1,0,0
2022,BUCHEL PARK,13,0,0
2022,BURNHAM PARK,1329,2,1.5048908954100828
2022,CALUMET FARMS,395,0,0
2022,CAMBRIDGE HEIGHTS,492,0,0
2022,CANNON PARK,416,0,0
2022,CAPITOL HEIGHTS,1654,14,8.464328899637243
2022,CASTLE MANOR,749,0,0
2022,CLARKE SQUARE,978,4,4.08997955010225
2022,CLAYTON CREST,535,1,1.8691588785046729
2022,CLOCK TOWER ACRES,340,1,2.941176470588235
2022,COLD SPRING PARK,281,3,10.676156583629894
2022,COLLEGE HEIGHTS,373,0,0
2022,COLUMBUS PARK,1124,3,2.6690391459074734
2022,CONCORDIA,203,2,9.852216748768473
2022,COOPER PARK,1208,0,0
2022,COPERNICUS PARK,471,1,2.1231422505307855
2022,DINEEN PARK,910,0,0
2022,DOWNER WOODS,656,1,1.524390243902439
2022,DRETZKA PARK,27,0,0
2022,ENDERIS PARK,917,0,0
2022,ESTABROOK PARK,8,0,0
2022,EUCLID PARK,455,0,0
2022,FAIR PARK,421,1,2.375296912114014
2022,FAIRFIELD,330,3,9.09090909090909
2022,FAIRVIEW,1380,1,0.7246376811594203
2022,FERNWOOD,1068,1,0.9363295880149812
2022,FLORIST HIGHLANDS,283,0,0
2022,FOREST HOME HILLS,753,4,5.3120849933598935
2022,FRANKLIN HEIGHTS,1971,27,13.698630136986301
2022,FREEDOM VILLAGE,138,0,0
2022,GARDEN HOMES,561,3,5.347593582887701
2022,GOLDEN GATE,267,0,0
2022,GOLDEN VALLEY,1060,3,2.830188679245283
2022,GOLDMAN PARK,528,1,1.893939393939394
2022,GRA-RAM,478,0,0
2022,GRACELAND,790,4,5.063291139240507
2022,GRANTOSA,357,1,2.8011204481792715
2022,GRANVILLE STATION,335,2,5.970149253731344
2022,GRANVILLE WOODS,2,0,0
2022,GRASSLYN MANOR,1573,6,3.814367450731087
2022,GREEN MOOR,186,0,0
2022,GROVER HEIGHTS,98,2,20.408163265306122
2022,HALYARD PARK,135,0,0
2022,HAMPTON HEIGHTS,2086,6,2.876318312559923
2022,HARAMBEE,2227,18,8.08262236192187
2022,HARBOR VIEW,148,0,0
2022,HARDER'S OAKS,150,0,0
2022,HAVENWOODS,176,0,0
2022,HAWLEY FARMS,598,2,3.3444816053511706
2022,HAWTHORNE GLEN,122,1,8.196721311475411
2022,HERITAGE HEIGHTS,188,0,0
2022,HIGHWOOD ESTATES,499,1,2.004008016032064
2022,HILLSIDE,40,0,0
2022,HISTORIC MITCHELL STREET,1571,10,6.365372374283896
2022,HISTORIC THIRD WARD,636,0,0
2022,HOLLER PARK,167,0,0
2022,HONEY CREEK MANOR,833,0,0
2022,HONEY CREEK PARKWAY,434,0,0
2022,JACKSON PARK,2379,5,2.101723413198823
2022,JOHNSON'S WOODS,912,2,2.1929824561403506
2022,JUNEAU TOWN,810,0,0
2022,KILBOURN TOWN,216,0,0
2022,KING PARK,155,2,12.903225806451612
2022,KOPS PARK,1170,0,0
2022,LAND BANK,19,0,0
2022,LAYTON PARK,1599,5,3.1269543464665417
2022,LENOX HEIGHTS,454,2,4.405286343612335
2022,LINCOLN CREEK,1966,6,3.051881993896236
2022,LINCOLN PARK,1393,5,3.5893754486719307
2022,LINCOLN VILLAGE,1863,7,3.757380568974772
2022,LINDSAY PARK,1057,4,3.7842951750236518
2022,LITTLE MENOMONEE PARKWAY,275,0,0
2022,LONG VIEW,914,1,1.0940919037199124
2022,LOWER EAST SIDE,2231,2,0.8964589870013447
2022,LYONS PARK,523,0,0
2022,MACK ACRES,68,0,0
2022,MAITLAND PARK,319,0,0
2022,MAPLE TREE,386,3,7.772020725388601
2022,MARTIN DRIVE,412,0,0
2022,MC GOVERN PARK,1037,2,1.9286403085824495
2022,MELODY VIEW,202,1,4.9504950495049505
2022,MENOMONEE RIVER HILLS,1892,4,2.1141649048625792
2022,MENOMONEE RIVER HILLS EAST,637,1,1.5698587127158556
2022,MENOMONEE RIVER VALLEY,149,0,0
2022,MERRILL PARK,520,5,9.615384615384617
2022,METCALFE PARK,481,6,12.474012474012476
2022,MIDTOWN,1270,8,6.299212598425196
2022,MILL VALLEY,331,0,0
2022,MILLER VALLEY,108,0,0
2022,MILWAUKEE RIVER PARKWAY,228,2,8.771929824561402
2022,MITCHELL FIELD,60,0,0
2022,MITCHELL PARK,8,0,0
2022,MITCHELL WEST,872,1,1.146788990825688
2022,MORGAN HEIGHTS,541,0,0
2022,MORGANDALE,2484,4,1.6103059581320451
2022,MOUNT MARY,699,0,0
2022,MOUNT OLIVET,56,0,0
2022,MURRAY HILL,651,0,0
2022,MUSKEGO WAY,1837,5,2.721829069134458
2022,"NASH PARK",846,3,3.5460992907801416
2022,"NATIONAL PARK",461,0,0
2022,NEW COELN,161,0,0
2022,NORTH DIVISION,1470,13,8.843537414965986
2022,NORTH GRANVILLE,42,0,0
2022,NORTHPOINT,557,0,0
2022,NORTHRIDGE,226,0,0
2022,NORTHRIDGE LAKES,313,1,3.1948881789137378
2022,OLD NORTH MILWAUKEE,3000,15,5
2022,PARK KNOLL,395,1,2.5316455696202533
2022,PARK PLACE,78,0,0
2022,PARK VIEW,131,0,0
2022,PARKWAY HILLS,153,1,6.5359477124183005
2022,PHEASANT RUN,482,1,2.074688796680498
2022,POLLBER HEIGHTS,74,0,0
2022,POLONIA,1005,2,1.990049751243781
2022,RED OAK HEIGHTS,232,0,0
2022,RIDGEVIEW,90,0,0
2022,RIVER BEND,499,0,0
2022,RIVERSIDE PARK,241,1,4.149377593360996
2022,RIVERTON HEIGHTS,465,1,2.150537634408602
2022,RIVERWEST,2883,2,0.693721817551162
2022,ROLLING GREEN,495,1,2.0202020202020203
2022,ROOSEVELT GROVE,1446,8,5.532503457814661
2022,ROOT CREEK,480,3,6.25
2022,RUFUS KING,1352,8,5.9171597633136095
2022,SAINT JOSEPH,1603,9,5.6144728633811605
2022,SAVELAND PARK,589,0,0
2022,SERVITE WOODS,417,1,2.398081534772182
2022,SHERMAN PARK,1570,12,7.643312101910828
2022,SILVER CITY,802,4,4.987531172069826
2022,SILVER SPRING,2462,2,0.8123476848090982
2022,SILVER SWAN,397,0,0
2022,SOUTHGATE,472,1,2.1186440677966103
2022,SOUTHPOINT,535,1,1.8691588785046729
2022,ST. AMELIAN'S,581,4,6.884681583476764
2022,STORY HILL,520,0,0
2022,SUNSET HEIGHTS,1246,6,4.815409309791332
2022,THE VALLEY / PIGSVILLE,143,0,0
2022,THURSTON WOODS,1169,10,8.554319931565441
2022,TIMMERMAN AIRPORT,52,1,19.230769230769234
2022,TIMMERMAN WEST,958,3,3.131524008350731
2022,TIPPECANOE,2012,6,2.982107355864811
2022,TOWN & COUNTRY MANOR,618,0,0
2022,TOWN OF LAKE,1868,5,2.6766595289079227
2022,TRIANGLE,135,1,7.407407407407407
2022,TRIANGLE NORTH,218,3,13.761467889908257
2022,TRIPOLI PARK,233,1,4.291845493562231
2022,UPPER EAST SIDE,846,0,0
2022,UPTOWN,1392,2,1.4367816091954022
2022,VALHALLA,560,1,1.7857142857142856
2022,VALLEY FORGE,54,0,0
2022,VETERANS AFFAIRS,1,0,0
2022,VOGEL PARK,373,3,8.04289544235925
2022,WAHL PARK,825,6,7.2727272727272725
2022,WALKER'S POINT,1150,7,6.08695652173913
2022,WALNUT HILL,435,1,2.2988505747126435
2022,WASHINGTON HEIGHTS,1984,2,1.0080645161290323
2022,WASHINGTON PARK,908,5,5.506607929515419
2022,WEDGEWOOD,478,0,0
2022,WEST VIEW,404,0,0
2022,WHISPERING HILLS,213,1,4.694835680751174
2022,WHITE MANOR,582,0,0
2022,WICK FIELD,158,0,0
2022,WILLIAMSBURG,584,2,3.4246575342465753
2022,WILSON PARK,637,0,0
2022,WOODLAND COURT,135,0,0
2022,WOODLANDS,637,2,3.1397174254317113
2022,WYRICK PARK,338,4,11.834319526627219
2022,YANKEE HILL,563,0,0
2023,ALCOTT PARK,483,0,0
2023,ALVERNO,165,0,0
2023,AMANI,1290,0,0
2023,ARLINGTON GARDENS,740,0,0
2023,ARLINGTON HEIGHTS,1164,0,0
2023,AVENUES WEST,253,0,0
2023,BARAN PARK,88,0,0
2023,BAY VIEW,5104,0,0
2023,BLUEMOUND HEIGHTS,1009,0,0
2023,BORCHERT FIELD,856,0,0
2023,BRADLEY ESTATES,1027,0,0
2023,BREWER'S HILL,596,0,0
2023,BRYNWOOD,1,0,0
2023,BUCHEL PARK,13,0,0
2023,BURNHAM PARK,1328,0,0
2023,CALUMET FARMS,395,0,0
2023,CAMBRIDGE HEIGHTS,492,0,0
2023,CANNON PARK,416,0,0
2023,CAPITOL HEIGHTS,1656,0,0
2023,CASTLE MANOR,749,0,0
2023,CLARKE SQUARE,981,0,0
2023,CLAYTON CREST,536,0,0
2023,CLOCK TOWER ACRES,340,0,0
2023,COLD SPRING PARK,282,0,0
2023,COLLEGE HEIGHTS,373,0,0
2023,COLUMBUS PARK,1124,0,0
2023,CONCORDIA,203,0,0
2023,COOPER PARK,1208,0,0
2023,COPERNICUS PARK,472,0,0
2023,DINEEN PARK,911,0,0
2023,DOWNER WOODS,655,0,0
2023,DRETZKA PARK,34,0,0
2023,ENDERIS PARK,917,0,0
2023,ESTABROOK PARK,8,0,0
2023,EUCLID PARK,455,0,0
2023,FAIR PARK,421,0,0
2023,FAIRFIELD,329,0,0
2023,FAIRVIEW,1381,0,0
2023,FERNWOOD,1069,0,0
2023,FLORIST HIGHLANDS,282,0,0
2023,FOREST HOME HILLS,751,0,0
2023,FRANKLIN HEIGHTS,1976,0,0
2023,FREEDOM VILLAGE,138,0,0
2023,GARDEN HOMES,564,0,0
2023,GOLDEN GATE,268,0,0
2023,GOLDEN VALLEY,1060,0,0
2023,GOLDMAN PARK,529,0,0
2023,GRA-RAM,478,0,0
2023,GRACELAND,790,0,0
2023,GRANTOSA,357,0,0
2023,GRANVILLE STATION,337,0,0
2023,GRANVILLE WOODS,2,0,0
2023,GRASSLYN MANOR,1573,0,0
2023,GREEN MOOR,186,0,0
2023,GROVER HEIGHTS,97,0,0
2023,HALYARD PARK,135,0,0
2023,HAMPTON HEIGHTS,2091,0,0
2023,HARAMBEE,2242,0,0
2023,HARBOR VIEW,147,0,0
2023,HARDER'S OAKS,150,0,0
2023,HAVENWOODS,175,0,0
2023,HAWLEY FARMS,598,0,0
2023,HAWTHORNE GLEN,122,0,0
2023,HERITAGE HEIGHTS,188,0,0
2023,HIGHWOOD ESTATES,499,0,0
2023,HILLSIDE,40,0,0
2023,HISTORIC MITCHELL STREET,1572,0,0
2023,HISTORIC THIRD WARD,636,0,0
2023,HOLLER PARK,167,0,0
2023,HONEY CREEK MANOR,834,0,0
2023,HONEY CREEK PARKWAY,433,0,0
2023,JACKSON PARK,2381,0,0
2023,JOHNSON'S WOODS,913,0,0
2023,JUNEAU TOWN,809,0,0
2023,KILBOURN TOWN,216,0,0
