start_year,tract_2020,privately_owned_parcels,foreclosures,foreclosures_per_1k
1999,55079008400,327,4,12.232415902140673
1999,55079008500,294,3,10.204081632653061
1999,55079008600,335,4,11.940298507462687
1999,55079008700,345,12,34.78260869565217
1999,55079008800,452,10,22.123893805309734
1999,55079008900,336,7,20.833333333333332
1999,55079009000,475,6,12.631578947368421
1999,55079009100,552,11,19.927536231884055
1999,55079009200,368,6,16.304347826086957
1999,55079009300,726,2,2.7548209366391188
1999,55079009400,751,2,2.663115845539281
1999,55079009500,625,1,1.6
1999,55079009600,500,11,22
1999,55079009700,309,6,19.41747572815534
1999,55079009800,278,13,46.76258992805756
1999,55079009900,322,6,18.633540372670808
1999,55079010600,270,5,18.51851851851852
1999,55079010700,407,3,7.371007371007371
1999,55079011400,93,2,21.505376344086024
1999,55079012200,437,6,13.729977116704804
1999,55079012400,633,3,4.739336492890995
1999,55079012600,708,1,1.4124293785310735
1999,55079012900,912,1,1.0964912280701753
1999,55079013000,479,2,4.17536534446764
1999,55079013300,296,3,10.135135135135135
1999,55079013400,343,1,2.9154518950437316
1999,55079013500,56,2,35.714285714285715
1999,55079014700,71,6,84.50704225352112
1999,55079014900,103,3,29.12621359223301
1999,55079015700,474,1,2.109704641350211
1999,55079015800,403,2,4.962779156327543
1999,55079015900,496,2,4.032258064516129
1999,55079016000,497,4,8.048289738430585
1999,55079016100,622,2,3.215434083601286
1999,55079016200,544,4,7.352941176470588
1999,55079016300,788,5,6.345177664974619
1999,55079016400,681,10,14.684287812041116
1999,55079016500,408,2,4.901960784313726
1999,55079016600,311,5,16.07717041800643
1999,55079016700,452,9,19.911504424778762
1999,55079016800,491,5,10.183299389002038
1999,55079016900,631,12,19.01743264659271
1999,55079017000,964,11,11.410788381742737
1999,55079017200,492,3,6.097560975609756
1999,55079017300,671,2,2.9806259314456036
1999,55079017400,417,5,11.990407673860911
1999,55079017500,612,11,17.973856209150327
1999,55079017600,437,4,9.153318077803204
1999,55079017900,674,5,7.4183976261127595
1999,55079018000,655,6,9.160305343511451
1999,55079018300,663,6,9.04977375565611
1999,55079018400,422,4,9.47867298578199
1999,55079018500,605,1,1.6528925619834711
1999,55079018600,469,1,2.1321961620469083
1999,55079018700,542,6,11.07011070110701
1999,55079018900,367,2,5.449591280653951
1999,55079019000,1356,1,0.7374631268436578
1999,55079019200,1143,2,1.7497812773403325
1999,55079019300,973,1,1.027749229188078
1999,55079019600,999,1,1.001001001001001
1999,55079019900,1009,1,0.9910802775024776
1999,55079020200,955,1,1.0471204188481678
1999,55079020300,1123,5,4.452359750667854
1999,55079020500,638,2,3.134796238244514
1999,55079020600,1245,2,1.606425702811245
1999,55079020700,1417,6,4.234297812279464
1999,55079020800,1062,2,1.8832391713747645
1999,55079020900,829,3,3.6188178528347406
1999,55079021000,778,3,3.8560411311053984
1999,55079021100,523,1,1.9120458891013383
1999,55079021600,1235,1,0.8097165991902834
1999,55079021700,1873,2,1.0678056593699945
1999,55079185400,392,2,5.1020408163265305
1999,55079185500,306,5,16.339869281045754
1999,55079185600,352,2,5.681818181818182
1999,55079185700,451,3,6.651884700665189
1999,55079185800,334,3,8.982035928143713
1999,55079186100,284,7,24.64788732394366
1999,55079186200,213,4,18.779342723004696
1999,55079186600,403,6,14.88833746898263
1999,55079186800,69,2,28.985507246376812
2000,55079000101,604,5,8.27814569536424
2000,55079000102,935,2,2.1390374331550803
2000,55079000201,871,29,33.295063145809415
2000,55079000202,1193,5,4.191114836546522
2000,55079000301,660,2,3.0303030303030303
2000,55079000302,443,15,33.86004514672687
2000,55079000303,466,1,2.1459227467811157
2000,55079000304,998,4,4.008016032064128
2000,55079000400,370,1,2.7027027027027026
2000,55079000501,736,2,2.717391304347826
2000,55079000502,455,3,6.593406593406593
2000,55079000600,1470,6,4.081632653061225
2000,55079000700,965,12,12.435233160621761
2000,55079000800,1184,8,6.756756756756757
2000,55079000900,652,7,10.736196319018406
2000,55079001000,985,8,8.121827411167514
2000,55079001100,516,9,17.441860465116278
2000,55079001200,472,5,10.59322033898305
2000,55079001300,907,16,17.640573318632857
2000,55079001500,599,5,8.347245409015025
2000,55079001600,607,2,3.2948929159802307
2000,55079001700,955,2,2.0942408376963355
2000,55079001800,581,2,3.442340791738382
2000,55079001900,841,6,7.134363852556481
2000,55079002000,711,6,8.438818565400844
2000,55079002100,568,14,24.64788732394366
2000,55079002200,578,4,6.920415224913495
2000,55079002300,1133,7,6.17828773168579
2000,55079002400,534,10,18.726591760299627
2000,55079002500,550,10,18.18181818181818
2000,55079002600,833,17,20.408163265306122
2000,55079002700,610,6,9.836065573770492
2000,55079002800,575,8,13.913043478260871
2000,55079002900,665,7,10.526315789473683
2000,55079003000,1197,11,9.189640768588136
2000,55079003100,1055,11,10.42654028436019
2000,55079003200,844,3,3.554502369668246
2000,55079003300,1146,5,4.363001745200698
2000,55079003400,1422,5,3.5161744022503516
2000,55079003500,1047,5,4.7755491881566385
2000,55079003600,547,2,3.656307129798903
2000,55079003700,774,3,3.875968992248062
2000,55079003800,670,8,11.940298507462687
2000,55079003900,783,9,11.494252873563218
2000,55079004000,541,4,7.393715341959335
2000,55079004100,807,12,14.869888475836431
2000,55079004200,691,8,11.577424023154848
2000,55079004300,1468,11,7.493188010899182
2000,55079004400,466,12,25.751072961373392
2000,55079004500,643,10,15.552099533437016
2000,55079004600,765,8,10.457516339869281
2000,55079004700,1083,12,11.0803324099723
2000,55079004800,999,21,21.021021021021024
2000,55079004900,1204,10,8.305647840531561
2000,55079005000,1370,8,5.839416058394161
2000,55079005100,731,8,10.94391244870041
2000,55079005300,709,2,2.8208744710860367
2000,55079005400,1373,2,1.4566642388929352
2000,55079005500,1207,1,0.828500414250207
2000,55079005800,967,2,2.0682523267838677
2000,55079005900,933,12,12.861736334405144
2000,55079006000,521,5,9.596928982725528
2000,55079006100,568,13,22.887323943661972
2000,55079006200,580,21,36.20689655172414
2000,55079006300,608,9,14.802631578947368
2000,55079006400,610,13,21.311475409836063
2000,55079006500,651,16,24.577572964669738
2000,55079006600,797,9,11.292346298619824
2000,55079006700,338,10,29.585798816568047
2000,55079006800,660,10,15.151515151515152
2000,55079006900,537,12,22.3463687150838
2000,55079007000,605,18,29.75206611570248
2000,55079007100,476,4,8.403361344537815
2000,55079007200,778,1,1.2853470437017993
2000,55079007700,487,1,2.053388090349076
2000,55079007900,394,2,5.076142131979695
2000,55079008000,424,3,7.0754716981132075
2000,55079008100,286,1,3.4965034965034967
2000,55079008400,333,5,15.015015015015015
2000,55079008500,290,3,10.344827586206897
2000,55079008600,330,4,12.121212121212121
2000,55079008700,346,6,17.341040462427745
2000,55079008800,449,6,13.3630289532294
2000,55079008900,325,5,15.384615384615385
2000,55079009000,464,13,28.017241379310345
2000,55079009100,549,17,30.965391621129328
2000,55079009200,367,10,27.247956403269754
2000,55079009300,727,3,4.126547455295736
2000,55079009500,625,3,4.8
2000,55079009600,488,12,24.59016393442623
2000,55079009700,303,10,33.003300330033
2000,55079009800,274,7,25.547445255474454
2000,55079009900,316,4,12.658227848101266
2000,55079010600,269,1,3.717472118959108
2000,55079010700,405,4,9.876543209876543
2000,55079011300,118,1,8.474576271186441
2000,55079012200,437,4,9.153318077803204
2000,55079012300,168,1,5.952380952380952
2000,55079012400,634,3,4.73186119873817
2000,55079012500,560,1,1.7857142857142856
2000,55079012900,912,1,1.0964912280701753
2000,55079013000,479,4,8.35073068893528
2000,55079013300,295,1,3.389830508474576
2000,55079013400,341,9,26.392961876832846
2000,55079013600,176,2,11.363636363636363
2000,55079014700,69,1,14.492753623188406
2000,55079014800,84,1,11.904761904761903
2000,55079014900,104,1,9.615384615384617
2000,55079015700,479,3,6.263048016701462
2000,55079015800,405,5,12.345679012345679
2000,55079015900,498,4,8.032128514056224
2000,55079016000,497,1,2.012072434607646
2000,55079016100,621,5,8.051529790660224
2000,55079016200,544,4,7.352941176470588
2000,55079016300,783,9,11.494252873563218
2000,55079016400,674,6,8.902077151335313
2000,55079016500,404,4,9.900990099009901
2000,55079016600,310,4,12.903225806451612
2000,55079016700,449,4,8.908685968819599
2000,55079016800,491,5,10.183299389002038
2000,55079016900,632,7,11.075949367088608
2000,55079017000,963,2,2.0768431983385254
2000,55079017100,484,1,2.066115702479339
2000,55079017200,492,2,4.065040650406504
2000,55079017300,671,4,5.961251862891207
2000,55079017400,417,10,23.980815347721823
2000,55079017500,613,6,9.787928221859705
2000,55079017600,436,2,4.587155963302752
2000,55079018100,694,1,1.440922190201729
2000,55079018200,523,2,3.8240917782026767
2000,55079018300,663,2,3.0165912518853695
2000,55079018400,422,2,4.739336492890995
2000,55079018600,469,2,4.264392324093817
2000,55079018700,542,6,11.07011070110701
2000,55079018800,346,3,8.670520231213873
2000,55079018900,367,2,5.449591280653951
2000,55079019100,611,1,1.6366612111292964
2000,55079019200,1143,2,1.7497812773403325
2000,55079019500,1021,2,1.9588638589618022
2000,55079019700,1333,2,1.5003750937734435
2000,55079019800,1596,1,0.6265664160401002
2000,55079019900,1009,1,0.9910802775024776
2000,55079020000,636,3,4.716981132075471
2000,55079020100,709,1,1.4104372355430184
2000,55079020200,955,1,1.0471204188481678
2000,55079020300,1123,2,1.7809439002671414
2000,55079020400,627,3,4.784688995215311
2000,55079020500,637,3,4.7095761381475665
2000,55079020700,1417,2,1.4114326040931546
2000,55079020900,829,3,3.6188178528347406
2000,55079021000,779,3,3.851091142490372
2000,55079021100,523,1,1.9120458891013383
2000,55079021200,467,2,4.282655246252677
2000,55079021400,414,1,2.4154589371980677
2000,55079021600,1234,2,1.6207455429497568
2000,55079021700,1867,2,1.0712372790573113
2000,55079021800,475,1,2.1052631578947367
2000,55079120300,6,1,166.66666666666666
2000,55079185400,387,7,18.08785529715762
2000,55079185500,318,6,18.867924528301884
2000,55079185600,350,6,17.142857142857142
2000,55079185700,443,3,6.772009029345372
2000,55079185800,342,2,5.847953216374268
2000,55079185900,178,1,5.617977528089887
2000,55079186100,279,7,25.089605734767026
2000,55079186200,213,2,9.389671361502348
2000,55079186500,297,2,6.7340067340067336
2000,55079186600,402,5,12.437810945273633
2000,55079186800,69,1,14.492753623188406
2001,55079000101,603,7,11.608623548922056
2001,55079000102,935,2,2.1390374331550803
2001,55079000201,829,20,24.125452352231605
2001,55079000202,1197,4,3.341687552213868
2001,55079000302,459,20,43.57298474945534
2001,55079000304,998,2,2.004008016032064
2001,55079000400,373,2,5.361930294906166
2001,55079000501,738,2,2.710027100271003
2001,55079000502,455,8,17.582417582417584
2001,55079000600,1468,11,7.493188010899182
2001,55079000700,964,6,6.224066390041493
2001,55079000800,1184,9,7.601351351351352
2001,55079000900,652,4,6.134969325153374
2001,55079001000,985,3,3.045685279187817
2001,55079001100,513,6,11.695906432748536
2001,55079001200,472,9,19.06779661016949
2001,55079001300,907,10,11.025358324145534
2001,55079001400,329,1,3.0395136778115504
2001,55079001500,601,5,8.319467554076539
2001,55079001600,607,2,3.2948929159802307
2001,55079001700,956,3,3.1380753138075312
2001,55079001800,581,4,6.884681583476764
2001,55079001900,842,6,7.125890736342043
2001,55079002000,712,12,16.853932584269664
2001,55079002100,567,12,21.164021164021165
2001,55079002200,578,7,12.110726643598616
2001,55079002300,1132,13,11.484098939929329
2001,55079002400,534,6,11.235955056179774
2001,55079002500,552,8,14.492753623188406
2001,55079002600,830,14,16.867469879518072
2001,55079002700,608,7,11.51315789473684
2001,55079002800,573,5,8.726003490401396
2001,55079002900,664,7,10.542168674698795
2001,55079003000,1198,6,5.0083472454090145
2001,55079003100,1055,5,4.739336492890995
2001,55079003200,844,5,5.924170616113743
2001,55079003300,1146,4,3.4904013961605584
2001,55079003400,1422,3,2.109704641350211
2001,55079003500,1047,3,2.865329512893983
2001,55079003600,546,5,9.157509157509159
2001,55079003700,774,8,10.335917312661499
2001,55079003800,669,6,8.968609865470851
2001,55079003900,783,9,11.494252873563218
2001,55079004000,538,5,9.29368029739777
2001,55079004100,807,12,14.869888475836431
2001,55079004200,689,9,13.062409288824384
2001,55079004300,1468,14,9.536784741144414
2001,55079004400,460,4,8.695652173913043
2001,55079004500,640,11,17.1875
2001,55079004600,766,10,13.054830287206265
2001,55079004700,1081,11,10.175763182238668
2001,55079004800,998,15,15.03006012024048
2001,55079004900,1204,13,10.79734219269103
2001,55079005000,1370,4,2.9197080291970803
2001,55079005100,732,1,1.366120218579235
2001,55079005200,572,1,1.7482517482517483
2001,55079005300,709,1,1.4104372355430184
2001,55079005400,1374,3,2.1834061135371177
2001,55079005500,1207,3,2.4855012427506216
2001,55079005700,853,1,1.1723329425556857
2001,55079005800,967,1,1.0341261633919339
2001,55079005900,934,11,11.777301927194861
2001,55079006000,522,8,15.32567049808429
2001,55079006100,571,10,17.513134851138354
2001,55079006200,576,20,34.72222222222222
2001,55079006300,602,12,19.933554817275745
2001,55079006400,597,20,33.50083752093802
2001,55079006500,648,8,12.345679012345679
2001,55079006600,793,9,11.349306431273645
2001,55079006700,335,6,17.910447761194032
2001,55079006800,654,8,12.232415902140673
2001,55079006900,535,11,20.560747663551403
2001,55079007000,602,8,13.289036544850498
2001,55079007200,778,2,2.5706940874035986
2001,55079007700,487,1,2.053388090349076
2001,55079007900,393,1,2.544529262086514
2001,55079008000,425,2,4.705882352941176
2001,55079008100,286,4,13.986013986013987
2001,55079008400,322,6,18.633540372670808
2001,55079008600,327,3,9.174311926605505
2001,55079008700,345,9,26.08695652173913
2001,55079008800,441,3,6.802721088435374
2001,55079008900,322,11,34.161490683229815
2001,55079009000,450,16,35.55555555555556
2001,55079009100,547,14,25.59414990859232
2001,55079009200,366,9,24.59016393442623
2001,55079009300,727,2,2.751031636863824
2001,55079009400,748,1,1.3368983957219251
2001,55079009600,483,13,26.91511387163561
2001,55079009700,302,6,19.867549668874172
2001,55079009800,273,9,32.96703296703297
2001,55079009900,313,13,41.53354632587859
2001,55079010600,269,2,7.434944237918216
2001,55079010700,405,4,9.876543209876543
2001,55079010800,254,1,3.937007874015748
2001,55079011000,306,1,3.2679738562091503
2001,55079011100,117,2,17.094017094017097
2001,55079012200,439,5,11.389521640091116
2001,55079012300,167,1,5.9880239520958085
2001,55079012400,634,5,7.886435331230284
2001,55079012600,707,1,1.4144271570014144
2001,55079012900,912,2,2.1929824561403506
2001,55079013000,480,1,2.0833333333333335
2001,55079013300,286,4,13.986013986013987
2001,55079013500,59,1,16.949152542372882
2001,55079013600,177,3,16.949152542372882
2001,55079013700,116,1,8.620689655172413
2001,55079015700,479,6,12.526096033402924
2001,55079015800,403,3,7.444168734491315
2001,55079015900,499,6,12.024048096192384
2001,55079016000,497,6,12.072434607645874
2001,55079016100,621,7,11.272141706924316
2001,55079016200,544,10,18.38235294117647
2001,55079016300,776,5,6.443298969072164
2001,55079016400,672,8,11.904761904761903
2001,55079016500,400,2,5
2001,55079016600,308,4,12.987012987012989
2001,55079016700,446,6,13.45291479820628
2001,55079016800,490,10,20.408163265306122
2001,55079016900,632,9,14.240506329113924
2001,55079017000,961,8,8.324661810613945
2001,55079017300,672,2,2.976190476190476
2001,55079017400,416,9,21.634615384615383
2001,55079017500,614,8,13.029315960912053
2001,55079017600,438,8,18.2648401826484
2001,55079017900,675,3,4.444444444444445
2001,55079018000,656,3,4.573170731707317
2001,55079018200,523,1,1.9120458891013383
2001,55079018400,422,2,4.739336492890995
2001,55079018500,605,1,1.6528925619834711
2001,55079018600,468,3,6.41025641025641
2001,55079018700,542,4,7.380073800738007
2001,55079018800,346,2,5.780346820809248
2001,55079019000,1356,1,0.7374631268436578
2001,55079019100,613,1,1.6313213703099512
2001,55079019200,1144,2,1.7482517482517483
2001,55079019300,974,1,1.026694045174538
2001,55079019700,1334,1,0.7496251874062968
2001,55079019800,1597,6,3.757044458359424
2001,55079019900,1009,1,0.9910802775024776
2001,55079020100,708,2,2.824858757062147
2001,55079020200,955,1,1.0471204188481678
2001,55079020300,1124,3,2.6690391459074734
2001,55079020400,627,2,3.189792663476874
2001,55079020500,636,2,3.1446540880503147
2001,55079020600,1245,1,0.8032128514056225
2001,55079020700,1417,2,1.4114326040931546
2001,55079020800,1063,2,1.8814675446848543
2001,55079020900,829,1,1.2062726176115801
2001,55079021100,522,2,3.8314176245210727
2001,55079021200,468,2,4.273504273504274
2001,55079021600,1235,3,2.4291497975708505
2001,55079021700,1868,2,1.0706638115631693
2001,55079185400,379,3,7.9155672823219
2001,55079185500,317,3,9.46372239747634
2001,55079185600,350,5,14.285714285714285
