year_end,tract_2010,parcels
2014,55079120300,14
2014,55079120400,33
2014,55079120502,10
2014,55079185100,8
2014,55079185200,22
2014,55079185400,317
2014,55079185500,302
2014,55079185600,336
2014,55079185700,413
2014,55079185800,391
2014,55079185900,229
2014,55079186000,113
2014,55079186100,266
2014,55079186200,208
2014,55079186300,224
2014,55079186400,2
2014,55079186500,307
2014,55079186600,409
2014,55079186800,67
2014,55079186900,550
2014,55079187000,454
2014,55079187400,923
2014,55079980000,17
2015,55079000101,628
2015,55079000102,1077
2015,55079000201,942
2015,55079000202,1471
2015,55079000301,672
2015,55079000302,571
2015,55079000303,479
2015,55079000304,1075
2015,55079000400,373
2015,55079000501,753
2015,55079000502,454
2015,55079000600,1455
2015,55079000700,1020
2015,55079000800,1306
2015,55079000900,653
2015,55079001000,987
2015,55079001100,510
2015,55079001200,465
2015,55079001300,911
2015,55079001400,328
2015,55079001500,599
2015,55079001600,603
2015,55079001700,958
2015,55079001800,576
2015,55079001900,829
2015,55079002000,694
2015,55079002100,557
2015,55079002200,575
2015,55079002300,1110
2015,55079002400,505
2015,55079002500,535
2015,55079002600,812
2015,55079002700,598
2015,55079002800,558
2015,55079002900,655
2015,55079003000,1196
2015,55079003100,1050
2015,55079003200,851
2015,55079003300,1145
2015,55079003400,1430
2015,55079003500,1048
2015,55079003600,544
2015,55079003700,776
2015,55079003800,663
2015,55079003900,776
2015,55079004000,554
2015,55079004100,784
2015,55079004200,668
2015,55079004300,1451
2015,55079004400,443
2015,55079004500,610
2015,55079004600,738
2015,55079004700,1028
2015,55079004800,974
2015,55079004900,1190
2015,55079005000,1365
2015,55079005100,730
2015,55079005200,572
2015,55079005300,709
2015,55079005400,1375
2015,55079005500,1209
2015,55079005600,782
2015,55079005700,852
2015,55079005800,964
2015,55079005900,906
2015,55079006000,516
2015,55079006100,565
2015,55079006200,530
2015,55079006300,515
2015,55079006400,511
2015,55079006500,576
2015,55079006600,666
2015,55079006700,308
2015,55079006800,585
2015,55079006900,519
2015,55079007000,555
2015,55079007100,507
2015,55079007200,813
2015,55079007300,564
2015,55079007400,440
2015,55079007500,730
2015,55079007600,397
2015,55079007700,502
2015,55079007800,559
2015,55079007900,403
2015,55079008000,424
2015,55079008100,267
2015,55079008400,295
2015,55079008500,239
2015,55079008600,321
2015,55079008700,320
2015,55079008800,412
2015,55079008900,267
2015,55079009000,408
2015,55079009100,515
2015,55079009200,364
2015,55079009300,726
2015,55079009400,748
2015,55079009500,626
2015,55079009600,404
2015,55079009700,308
2015,55079009800,250
2015,55079009900,319
2015,55079010600,295
2015,55079010700,696
2015,55079010800,381
2015,55079011000,561
2015,55079011100,137
2015,55079011200,627
2015,55079011300,328
2015,55079011400,309
2015,55079012200,424
2015,55079012300,168
2015,55079012400,632
2015,55079012500,566
2015,55079012600,699
2015,55079012700,435
2015,55079012800,614
2015,55079012900,941
2015,55079013000,493
2015,55079013300,279
2015,55079013400,348
2015,55079013500,61
2015,55079013600,183
2015,55079013700,133
2015,55079014300,393
2015,55079014400,387
2015,55079014600,54
2015,55079014700,65
2015,55079014800,84
2015,55079014900,96
2015,55079015700,468
2015,55079015800,396
2015,55079015900,492
2015,55079016000,509
2015,55079016100,616
2015,55079016200,538
2015,55079016300,767
2015,55079016400,656
2015,55079016500,385
2015,55079016600,349
2015,55079016700,427
2015,55079016800,479
2015,55079016900,619
2015,55079017000,950
2015,55079017100,485
2015,55079017200,473
2015,55079017300,665
2015,55079017400,406
2015,55079017500,606
2015,55079017600,436
2015,55079017900,695
2015,55079018000,695
2015,55079018100,729
2015,55079018200,536
2015,55079018300,640
2015,55079018400,449
2015,55079018500,606
2015,55079018600,429
2015,55079018700,517
2015,55079018800,345
2015,55079018900,370
2015,55079019000,1350
2015,55079019100,727
2015,55079019200,1149
2015,55079019300,969
2015,55079019400,861
2015,55079019500,1025
2015,55079019600,998
2015,55079019700,1339
2015,55079019800,1598
2015,55079019900,996
2015,55079020000,621
2015,55079020100,707
2015,55079020200,955
2015,55079020300,1129
2015,55079020400,624
2015,55079020500,640
2015,55079020600,1245
2015,55079020700,1406
2015,55079020800,1055
2015,55079020900,833
2015,55079021000,788
2015,55079021100,521
2015,55079021200,470
2015,55079021300,314
2015,55079021400,411
2015,55079021500,935
2015,55079021600,1235
2015,55079021700,1865
2015,55079021800,468
2015,55079060200,19
2015,55079080400,2
2015,55079090200,12
2015,55079091000,23
2015,55079091300,9
2015,55079091400,7
2015,55079101600,10
2015,55079110100,23
2015,55079120300,14
2015,55079120400,33
2015,55079120502,10
2015,55079185100,8
2015,55079185200,22
2015,55079185400,316
2015,55079185500,300
2015,55079185600,340
2015,55079185700,420
2015,55079185800,389
2015,55079185900,229
2015,55079186000,111
2015,55079186100,267
2015,55079186200,209
2015,55079186300,224
2015,55079186400,2
2015,55079186500,308
2015,55079186600,409
2015,55079186800,67
2015,55079186900,550
2015,55079187000,455
2015,55079187400,923
2015,55079980000,17
2016,55079000101,629
2016,55079000102,1077
2016,55079000201,944
2016,55079000202,1477
2016,55079000301,672
2016,55079000302,573
2016,55079000303,479
2016,55079000304,1075
2016,55079000400,373
2016,55079000501,750
2016,55079000502,453
2016,55079000600,1458
2016,55079000700,1019
2016,55079000800,1307
2016,55079000900,655
2016,55079001000,985
2016,55079001100,507
2016,55079001200,464
2016,55079001300,909
2016,55079001400,329
2016,55079001500,599
2016,55079001600,604
2016,55079001700,958
2016,55079001800,574
2016,55079001900,832
2016,55079002000,693
2016,55079002100,556
2016,55079002200,575
2016,55079002300,1104
2016,55079002400,505
2016,55079002500,534
2016,55079002600,817
2016,55079002700,599
2016,55079002800,559
2016,55079002900,655
2016,55079003000,1194
2016,55079003100,1053
2016,55079003200,851
2016,55079003300,1145
2016,55079003400,1431
2016,55079003500,1047
2016,55079003600,545
2016,55079003700,777
2016,55079003800,664
2016,55079003900,776
2016,55079004000,556
2016,55079004100,781
2016,55079004200,664
2016,55079004300,1446
2016,55079004400,443
2016,55079004500,607
2016,55079004600,731
2016,55079004700,1023
2016,55079004800,979
2016,55079004900,1188
2016,55079005000,1361
2016,55079005100,731
2016,55079005200,572
2016,55079005300,710
2016,55079005400,1375
2016,55079005500,1208
2016,55079005600,782
2016,55079005700,852
2016,55079005800,966
2016,55079005900,903
2016,55079006000,516
2016,55079006100,565
2016,55079006200,529
2016,55079006300,515
2016,55079006400,504
2016,55079006500,583
2016,55079006600,649
2016,55079006700,302
2016,55079006800,584
2016,55079006900,512
2016,55079007000,549
2016,55079007100,507
2016,55079007200,813
2016,55079007300,564
2016,55079007400,440
2016,55079007500,731
2016,55079007600,390
2016,55079007700,505
2016,55079007800,560
2016,55079007900,401
2016,55079008000,424
2016,55079008100,266
2016,55079008400,291
2016,55079008500,239
2016,55079008600,315
2016,55079008700,313
2016,55079008800,411
2016,55079008900,256
2016,55079009000,412
2016,55079009100,512
2016,55079009200,366
2016,55079009300,724
2016,55079009400,748
2016,55079009500,626
2016,55079009600,403
2016,55079009700,308
2016,55079009800,247
2016,55079009900,313
2016,55079010600,291
2016,55079010700,696
2016,55079010800,381
2016,55079011000,560
2016,55079011100,137
2016,55079011200,628
2016,55079011300,327
2016,55079011400,310
2016,55079012200,419
2016,55079012300,168
2016,55079012400,632
2016,55079012500,566
2016,55079012600,699
2016,55079012700,434
2016,55079012800,614
2016,55079012900,940
2016,55079013000,493
2016,55079013300,279
2016,55079013400,349
2016,55079013500,63
2016,55079013600,184
2016,55079013700,118
2016,55079014300,393
2016,55079014400,387
2016,55079014600,53
2016,55079014700,65
2016,55079014800,86
2016,55079014900,98
2016,55079015700,468
2016,55079015800,395
2016,55079015900,491
2016,55079016000,509
2016,55079016100,616
2016,55079016200,540
2016,55079016300,767
2016,55079016400,652
2016,55079016500,382
2016,55079016600,348
2016,55079016700,427
2016,55079016800,481
2016,55079016900,622
2016,55079017000,951
2016,55079017100,486
2016,55079017200,472
2016,55079017300,665
2016,55079017400,405
2016,55079017500,608
2016,55079017600,436
2016,55079017900,695
2016,55079018000,695
2016,55079018100,729
2016,55079018200,535
2016,55079018300,640
2016,55079018400,449
2016,55079018500,606
2016,55079018600,428
2016,55079018700,516
2016,55079018800,345
2016,55079018900,369
2016,55079019000,1350
2016,55079019100,728
2016,55079019200,1149
2016,55079019300,969
2016,55079019400,861
2016,55079019500,1024
2016,55079019600,998
2016,55079019700,1339
2016,55079019800,1599
2016,55079019900,996
2016,55079020000,621
2016,55079020100,709
2016,55079020200,954
2016,55079020300,1129
2016,55079020400,625
2016,55079020500,640
2016,55079020600,1247
2016,55079020700,1406
2016,55079020800,1056
2016,55079020900,834
2016,55079021000,788
2016,55079021100,521
2016,55079021200,470
2016,55079021300,314
2016,55079021400,411
2016,55079021500,935
2016,55079021600,1235
2016,55079021700,1864
2016,55079021800,468
2016,55079060200,19
2016,55079080400,2
2016,55079090200,12
2016,55079091000,23
2016,55079091300,9
2016,55079091400,7
2016,55079101600,10
2016,55079110100,23
2016,55079120300,14
2016,55079120400,33
2016,55079120502,10
2016,55079185100,8
2016,55079185200,22
2016,55079185400,302
2016,55079185500,301
2016,55079185600,335
2016,55079185700,412
2016,55079185800,390
2016,55079185900,227
2016,55079186000,111
2016,55079186100,268
2016,55079186200,209
2016,55079186300,215
2016,55079186400,2
2016,55079186500,305
2016,55079186600,406
2016,55079186800,68
2016,55079186900,549
2016,55079187000,455
2016,55079187400,922
2016,55079980000,16
2017,55079000101,629
2017,55079000102,1076
2017,55079000201,945
2017,55079000202,1492
2017,55079000301,672
2017,55079000302,573
2017,55079000303,479
2017,55079000304,1075
2017,55079000400,373
2017,55079000501,752
2017,55079000502,452
2017,55079000600,1458
2017,55079000700,1021
2017,55079000800,1304
2017,55079000900,655
2017,55079001000,987
2017,55079001100,511
2017,55079001200,465
2017,55079001300,905
2017,55079001400,329
2017,55079001500,599
2017,55079001600,606
2017,55079001700,958
2017,55079001800,574
2017,55079001900,831
2017,55079002000,694
2017,55079002100,552
2017,55079002200,574
2017,55079002300,1099
2017,55079002400,496
2017,55079002500,532
2017,55079002600,809
2017,55079002700,594
2017,55079002800,561
2017,55079002900,655
2017,55079003000,1194
2017,55079003100,1052
2017,55079003200,850
2017,55079003300,1148
2017,55079003400,1431
2017,55079003500,1048
2017,55079003600,545
2017,55079003700,775
2017,55079003800,664
2017,55079003900,779
2017,55079004000,554
2017,55079004100,781
2017,55079004200,660
2017,55079004300,1444
2017,55079004400,442
2017,55079004500,605
2017,55079004600,731
2017,55079004700,1026
2017,55079004800,970
2017,55079004900,1187
2017,55079005000,1364
2017,55079005100,732
2017,55079005200,571
2017,55079005300,709
2017,55079005400,1375
2017,55079005500,1209
2017,55079005600,782
2017,55079005700,852
2017,55079005800,966
2017,55079005900,902
2017,55079006000,510
2017,55079006100,566
2017,55079006200,527
2017,55079006300,511
2017,55079006400,501
2017,55079006500,580
2017,55079006600,633
2017,55079006700,297
2017,55079006800,571
2017,55079006900,501
2017,55079007000,547
2017,55079007100,506
2017,55079007200,813
2017,55079007300,564
2017,55079007400,439
2017,55079007500,730
2017,55079007600,391
2017,55079007700,506
2017,55079007800,560
2017,55079007900,401
2017,55079008000,423
2017,55079008100,262
2017,55079008400,275
2017,55079008500,231
2017,55079008600,307
2017,55079008700,301
2017,55079008800,407
2017,55079008900,254
2017,55079009000,411
2017,55079009100,522
2017,55079009200,367
2017,55079009300,725
2017,55079009400,749
2017,55079009500,625
2017,55079009600,402
2017,55079009700,305
2017,55079009800,242
2017,55079009900,301
2017,55079010600,290
2017,55079010700,696
2017,55079010800,381
2017,55079011000,560
2017,55079011100,136
2017,55079011200,628
2017,55079011300,327
2017,55079011400,309
2017,55079012200,418
2017,55079012300,168
2017,55079012400,632
2017,55079012500,568
2017,55079012600,697
2017,55079012700,435
2017,55079012800,614
2017,55079012900,940
2017,55079013000,494
2017,55079013300,278
2017,55079013400,344
2017,55079013500,63
2017,55079013600,182
2017,55079013700,119
2017,55079014300,392
2017,55079014400,387
2017,55079014600,53
2017,55079014700,64
2017,55079014800,85
2017,55079014900,97
2017,55079015700,469
2017,55079015800,393
2017,55079015900,492
2017,55079016000,508
2017,55079016100,617
2017,55079016200,539
2017,55079016300,766
2017,55079016400,649
2017,55079016500,380
2017,55079016600,345
2017,55079016700,425
2017,55079016800,480
2017,55079016900,623
2017,55079017000,950
2017,55079017100,483
2017,55079017200,473
2017,55079017300,666
2017,55079017400,406
2017,55079017500,606
2017,55079017600,434
2017,55079017900,694
2017,55079018000,696
2017,55079018100,729
2017,55079018200,537
2017,55079018300,640
2017,55079018400,449
2017,55079018500,606
2017,55079018600,428
2017,55079018700,513
2017,55079018800,345
2017,55079018900,371
2017,55079019000,1349
2017,55079019100,728
2017,55079019200,1148
2017,55079019300,969
2017,55079019400,861
2017,55079019500,1025
2017,55079019600,998
2017,55079019700,1340
2017,55079019800,1599
2017,55079019900,995
2017,55079020000,621
2017,55079020100,709
2017,55079020200,954
2017,55079020300,1129
2017,55079020400,625
2017,55079020500,638
2017,55079020600,1245
2017,55079020700,1406
2017,55079020800,1056
2017,55079020900,833
2017,55079021000,787
2017,55079021100,521
2017,55079021200,470
2017,55079021300,314
2017,55079021400,411
2017,55079021500,935
2017,55079021600,1235
2017,55079021700,1865
2017,55079021800,468
2017,55079060200,19
2017,55079080400,2
2017,55079090200,12
2017,55079091000,23
2017,55079091300,9
2017,55079091400,7
2017,55079101600,10
2017,55079110100,23
2017,55079120300,14
2017,55079120400,33
2017,55079120502,10
2017,55079185100,8
2017,55079185200,22
2017,55079185400,303
2017,55079185500,297
2017,55079185600,325
2017,55079185700,407
2017,55079185800,386
2017,55079185900,227
2017,55079186000,112
2017,55079186100,268
2017,55079186200,209
2017,55079186300,214
2017,55079186400,2
2017,55079186500,305
2017,55079186600,408
2017,55079186800,68
2017,55079186900,549
2017,55079187000,455
2017,55079187400,920
2017,55079980000,16
2018,55079000101,629
2018,55079000102,1078
2018,55079000201,949
2018,55079000202,1499
2018,55079000301,672
2018,55079000302,574
2018,55079000303,479
2018,55079000304,1075
2018,55079000400,373
2018,55079000501,751
2018,55079000502,452
2018,55079000600,1457
2018,55079000700,1020
2018,55079000800,1303
2018,55079000900,655
2018,55079001000,984
2018,55079001100,509
2018,55079001200,467
2018,55079001300,908
2018,55079001400,329
2018,55079001500,599
2018,55079001600,605
2018,55079001700,958
2018,55079001800,575
2018,55079001900,830
2018,55079002000,692
2018,55079002100,555
2018,55079002200,573
2018,55079002300,1106
2018,55079002400,500
2018,55079002500,535
2018,55079002600,807
2018,55079002700,599
2018,55079002800,558
2018,55079002900,657
2018,55079003000,1196
2018,55079003100,1053
2018,55079003200,849
2018,55079003300,1149
2018,55079003400,1431
2018,55079003500,1047
2018,55079003600,543
2018,55079003700,777
2018,55079003800,666
2018,55079003900,777
2018,55079004000,555
2018,55079004100,785
2018,55079004200,655
2018,55079004300,1449
2018,55079004400,444
2018,55079004500,601
2018,55079004600,728
2018,55079004700,1028
2018,55079004800,969
2018,55079004900,1188
2018,55079005000,1363
2018,55079005100,731
2018,55079005200,572
2018,55079005300,709
2018,55079005400,1375
2018,55079005500,1209
2018,55079005600,782
2018,55079005700,852
2018,55079005800,966
2018,55079005900,905
2018,55079006000,515
2018,55079006100,563
2018,55079006200,526
2018,55079006300,506
2018,55079006400,502
2018,55079006500,570
2018,55079006600,622
2018,55079006700,287
2018,55079006800,566
2018,55079006900,506
2018,55079007000,539
2018,55079007100,507
2018,55079007200,813
2018,55079007300,564
2018,55079007400,439
2018,55079007500,730
2018,55079007600,391
2018,55079007700,506
2018,55079007800,560
2018,55079007900,401
2018,55079008000,425
2018,55079008100,265
2018,55079008400,270
2018,55079008500,222
2018,55079008600,304
2018,55079008700,307
2018,55079008800,403
2018,55079008900,256
2018,55079009000,416
2018,55079009100,522
2018,55079009200,365
2018,55079009300,725
2018,55079009400,749
2018,55079009500,625
2018,55079009600,405
2018,55079009700,307
2018,55079009800,248
2018,55079009900,305
2018,55079010600,292
2018,55079010700,694
2018,55079010800,380
2018,55079011000,560
2018,55079011100,137
2018,55079011200,626
2018,55079011300,327
2018,55079011400,309
2018,55079012200,417
2018,55079012300,167
2018,55079012400,632
2018,55079012500,568
2018,55079012600,698
2018,55079012700,435
2018,55079012800,614
2018,55079012900,942
2018,55079013000,495
2018,55079013300,278
2018,55079013400,346
2018,55079013500,64
2018,55079013600,184
2018,55079013700,119
2018,55079014300,390
2018,55079014400,387
2018,55079014600,52
2018,55079014700,64
2018,55079014800,85
2018,55079014900,97
2018,55079015700,468
2018,55079015800,394
2018,55079015900,494
2018,55079016000,509
2018,55079016100,617
2018,55079016200,538
2018,55079016300,764
2018,55079016400,649
2018,55079016500,381
2018,55079016600,347
2018,55079016700,427
2018,55079016800,480
2018,55079016900,620
2018,55079017000,948
2018,55079017100,484
2018,55079017200,473
2018,55079017300,667
2018,55079017400,405
2018,55079017500,606
2018,55079017600,435
2018,55079017900,694
2018,55079018000,693
2018,55079018100,730
2018,55079018200,538
2018,55079018300,640
2018,55079018400,449
2018,55079018500,606
2018,55079018600,428
2018,55079018700,513
2018,55079018800,344
2018,55079018900,371
2018,55079019000,1349
2018,55079019100,728
2018,55079019200,1149
2018,55079019300,969
2018,55079019400,861
2018,55079019500,1025
2018,55079019600,998
2018,55079019700,1340
2018,55079019800,1599
2018,55079019900,995
2018,55079020000,620
2018,55079020100,709
2018,55079020200,955
2018,55079020300,1129
2018,55079020400,625
2018,55079020500,639
2018,55079020600,1245
2018,55079020700,1406
2018,55079020800,1054
2018,55079020900,834
2018,55079021000,788
2018,55079021100,520
2018,55079021200,470
2018,55079021300,314
2018,55079021400,411
2018,55079021500,935
2018,55079021600,1235
2018,55079021700,1867
2018,55079021800,468
2018,55079060200,18
2018,55079080400,2
2018,55079090200,12
2018,55079091000,23
2018,55079091300,9
2018,55079091400,7
2018,55079101600,10
2018,55079110100,23
2018,55079120300,14
2018,55079120400,33
2018,55079120502,10
2018,55079185100,8
2018,55079185200,22
2018,55079185400,297
2018,55079185500,293
2018,55079185600,327
2018,55079185700,405
2018,55079185800,387
2018,55079185900,228
2018,55079186000,112
2018,55079186100,269
2018,55079186200,207
2018,55079186300,214
2018,55079186400,2
2018,55079186500,302
2018,55079186600,405
2018,55079186800,68
2018,55079186900,548
2018,55079187000,455
2018,55079187400,922
2018,55079980000,16
2019,55079000101,629
2019,55079000102,1077
2019,55079000201,952
2019,55079000202,1506
2019,55079000301,672
2019,55079000302,574
2019,55079000303,479
2019,55079000304,1075
2019,55079000400,373
2019,55079000501,752
2019,55079000502,453
2019,55079000600,1458
2019,55079000700,1028
2019,55079000800,1308
2019,55079000900,654
2019,55079001000,984
2019,55079001100,512
2019,55079001200,467
2019,55079001300,911
2019,55079001400,328
2019,55079001500,598
2019,55079001600,606
2019,55079001700,959
2019,55079001800,577
2019,55079001900,829
2019,55079002000,689
2019,55079002100,558
2019,55079002200,574
2019,55079002300,1108
2019,55079002400,498
2019,55079002500,540
2019,55079002600,810
2019,55079002700,601
2019,55079002800,558
2019,55079002900,657
2019,55079003000,1201
2019,55079003100,1054
2019,55079003200,851
2019,55079003300,1148
2019,55079003400,1430
2019,55079003500,1049
2019,55079003600,544
2019,55079003700,778
2019,55079003800,667
2019,55079003900,780
2019,55079004000,558
2019,55079004100,786
2019,55079004200,664
2019,55079004300,1449
2019,55079004400,449
2019,55079004500,609
2019,55079004600,726
2019,55079004700,1021
2019,55079004800,978
2019,55079004900,1190
2019,55079005000,1363
2019,55079005100,732
2019,55079005200,570
2019,55079005300,710
2019,55079005400,1375
2019,55079005500,1209
2019,55079005600,782
2019,55079005700,854
2019,55079005800,966
2019,55079005900,906
2019,55079006000,517
2019,55079006100,563
2019,55079006200,523
2019,55079006300,507
2019,55079006400,495
2019,55079006500,574
2019,55079006600,618
2019,55079006700,293
2019,55079006800,570
2019,55079006900,505
2019,55079007000,545
2019,55079007100,509
2019,55079007200,813
2019,55079007300,564
2019,55079007400,439
2019,55079007500,733
2019,55079007600,391
2019,55079007700,506
2019,55079007800,558
2019,55079007900,403
2019,55079008000,422
2019,55079008100,266
2019,55079008400,270
2019,55079008500,215
2019,55079008600,309
2019,55079008700,311
2019,55079008800,400
2019,55079008900,257
2019,55079009000,414
2019,55079009100,523
2019,55079009200,364
2019,55079009300,726
2019,55079009400,749
2019,55079009500,625
2019,55079009600,405
2019,55079009700,307
2019,55079009800,256
2019,55079009900,305
2019,55079010600,292
2019,55079010700,697
2019,55079010800,383
2019,55079011000,561
2019,55079011100,139
2019,55079011200,633
2019,55079011300,328
2019,55079011400,311
2019,55079012200,421
2019,55079012300,170
2019,55079012400,629
2019,55079012500,568
2019,55079012600,699
2019,55079012700,435
2019,55079012800,616
2019,55079012900,942
2019,55079013000,496
2019,55079013300,280
2019,55079013400,348
2019,55079013500,65
2019,55079013600,189
2019,55079013700,118
2019,55079014300,394
2019,55079014400,397
2019,55079014600,51
2019,55079014700,64
2019,55079014800,87
2019,55079014900,95
2019,55079015700,469
2019,55079015800,396
2019,55079015900,493
2019,55079016000,509
2019,55079016100,616
2019,55079016200,540
2019,55079016300,764
2019,55079016400,649
2019,55079016500,377
2019,55079016600,344
2019,55079016700,428
2019,55079016800,481
2019,55079016900,622
2019,55079017000,949
2019,55079017100,484
2019,55079017200,474
2019,55079017300,666
2019,55079017400,406
2019,55079017500,608
2019,55079017600,435
2019,55079017900,695
2019,55079018000,700
2019,55079018100,733
2019,55079018200,539
2019,55079018300,639
2019,55079018400,449
2019,55079018500,607
2019,55079018600,429
2019,55079018700,514
2019,55079018800,346
2019,55079018900,370
2019,55079019000,1349
2019,55079019100,728
2019,55079019200,1149
2019,55079019300,968
2019,55079019400,861
2019,55079019500,1025
2019,55079019600,998
2019,55079019700,1340
2019,55079019800,1600
2019,55079019900,996
2019,55079020000,623
2019,55079020100,708
2019,55079020200,955
2019,55079020300,1130
2019,55079020400,625
2019,55079020500,639
2019,55079020600,1245
2019,55079020700,1407
2019,55079020800,1056
2019,55079020900,834
2019,55079021000,786
2019,55079021100,520
2019,55079021200,470
2019,55079021300,314
2019,55079021400,411
2019,55079021500,935
2019,55079021600,1235
2019,55079021700,1867
2019,55079021800,467
2019,55079060200,18
2019,55079080400,2
2019,55079090200,12
2019,55079091000,23
2019,55079091300,9
2019,55079091400,7
2019,55079101600,10
2019,55079110100,23
2019,55079120300,14
2019,55079120400,33
2019,55079120502,10
2019,55079185100,8
2019,55079185200,22
2019,55079185400,299
2019,55079185500,295
2019,55079185600,331
2019,55079185700,403
2019,55079185800,384
2019,55079185900,229
2019,55079186000,113
2019,55079186100,271
2019,55079186200,207
2019,55079186300,216
2019,55079186400,2
2019,55079186500,306
2019,55079186600,399
2019,55079186800,68
2019,55079186900,548
2019,55079187000,456
2019,55079187400,952
2019,55079980000,16
2020,55079000101,629
2020,55079000102,1078
2020,55079000201,953
2020,55079000202,1508
2020,55079000301,672
2020,55079000302,574
2020,55079000303,479
2020,55079000304,1073
2020,55079000400,372
2020,55079000501,752
2020,55079000502,454
2020,55079000600,1458
2020,55079000700,1028
2020,55079000800,1308
2020,55079000900,655
2020,55079001000,989
2020,55079001100,512
2020,55079001200,467
2020,55079001300,911
2020,55079001400,329
2020,55079001500,599
2020,55079001600,607
2020,55079001700,959
2020,55079001800,577
2020,55079001900,831
2020,55079002000,695
2020,55079002100,556
2020,55079002200,574
2020,55079002300,1107
2020,55079002400,503
2020,55079002500,539
2020,55079002600,815
2020,55079002700,601
2020,55079002800,561
2020,55079002900,655
2020,55079003000,1202
2020,55079003100,1052
2020,55079003200,852
2020,55079003300,1150
2020,55079003400,1431
2020,55079003500,1048
2020,55079003600,544
2020,55079003700,777
2020,55079003800,666
2020,55079003900,781
2020,55079004000,558
2020,55079004100,789
2020,55079004200,664
2020,55079004300,1456
2020,55079004400,454
2020,55079004500,606
2020,55079004600,718
2020,55079004700,1019
2020,55079004800,979
2020,55079004900,1188
2020,55079005000,1365
2020,55079005100,733
2020,55079005200,570
2020,55079005300,710
2020,55079005400,1375
2020,55079005500,1208
2020,55079005600,782
2020,55079005700,854
2020,55079005800,966
2020,55079005900,908
2020,55079006000,519
2020,55079006100,562
2020,55079006200,528
2020,55079006300,519
2020,55079006400,492
2020,55079006500,576
2020,55079006600,617
2020,55079006700,291
2020,55079006800,562
2020,55079006900,512
2020,55079007000,552
2020,55079007100,509
2020,55079007200,814
2020,55079007300,564
2020,55079007400,438
2020,55079007500,731
2020,55079007600,391
2020,55079007700,505
2020,55079007800,558
2020,55079007900,403
2020,55079008000,424
2020,55079008100,266
2020,55079008400,269
2020,55079008500,211
2020,55079008600,303
2020,55079008700,310
2020,55079008800,395
2020,55079008900,257
2020,55079009000,419
2020,55079009100,523
2020,55079009200,363
2020,55079009300,725
2020,55079009400,749
2020,55079009500,625
2020,55079009600,404
2020,55079009700,311
2020,55079009800,273
2020,55079009900,312
2020,55079010600,292
2020,55079010700,696
2020,55079010800,381
2020,55079011000,560
2020,55079011100,139
2020,55079011200,633
2020,55079011300,328
2020,55079011400,311
2020,55079012200,418
2020,55079012300,169
2020,55079012400,628
2020,55079012500,568
2020,55079012600,698
2020,55079012700,435
2020,55079012800,616
2020,55079012900,942
2020,55079013000,496
2020,55079013300,280
2020,55079013400,346
2020,55079013500,67
2020,55079013600,190
2020,55079013700,118
2020,55079014300,394
2020,55079014400,387
2020,55079014600,51
2020,55079014700,64
2020,55079014800,87
2020,55079014900,94
2020,55079015700,470
2020,55079015800,396
2020,55079015900,495
2020,55079016000,509
2020,55079016100,617
2020,55079016200,539
2020,55079016300,763
2020,55079016400,654
2020,55079016500,379
2020,55079016600,343
2020,55079016700,429
2020,55079016800,478
2020,55079016900,616
2020,55079017000,952
2020,55079017100,485
2020,55079017200,472
2020,55079017300,667
2020,55079017400,404
2020,55079017500,605
2020,55079017600,433
2020,55079017900,696
2020,55079018000,703
2020,55079018100,733
2020,55079018200,539
2020,55079018300,640
2020,55079018400,449
2020,55079018500,607
2020,55079018600,429
2020,55079018700,513
2020,55079018800,345
2020,55079018900,370
2020,55079019000,1348
2020,55079019100,728
2020,55079019200,1149
2020,55079019300,968
2020,55079019400,859
2020,55079019500,1023
2020,55079019600,998
2020,55079019700,1340
2020,55079019800,1601
2020,55079019900,995
2020,55079020000,623
2020,55079020100,708
2020,55079020200,955
2020,55079020300,1130
2020,55079020400,625
2020,55079020500,640
2020,55079020600,1246
2020,55079020700,1407
2020,55079020800,1060
2020,55079020900,834
2020,55079021000,788
2020,55079021100,520
2020,55079021200,470
2020,55079021300,314
2020,55079021400,412
2020,55079021500,935
2020,55079021600,1235
2020,55079021700,1867
2020,55079021800,468
2020,55079060200,19
2020,55079080400,2
2020,55079090200,12
2020,55079091000,23
2020,55079091300,9
2020,55079091400,7
2020,55079101600,10
2020,55079110100,23
2020,55079120300,14
2020,55079120400,33
2020,55079120502,10
2020,55079185100,8
2020,55079185200,22
2020,55079185400,295
2020,55079185500,291
2020,55079185600,337
2020,55079185700,411
2020,55079185800,387
2020,55079185900,228
2020,55079186000,113
2020,55079186100,271
2020,55079186200,209
2020,55079186300,216
2020,55079186400,2
2020,55079186500,303
2020,55079186600,393
2020,55079186800,68
2020,55079186900,548
2020,55079187000,457
2020,55079187400,950
2020,55079980000,16
2021,55079000101,629
2021,55079000102,1078
2021,55079000201,953
2021,55079000202,1508
2021,55079000301,672
2021,55079000302,574
2021,55079000303,480
2021,55079000304,1073
2021,55079000400,371
2021,55079000501,752
2021,55079000502,454
2021,55079000600,1458
2021,55079000700,1028
2021,55079000800,1307
2021,55079000900,655
2021,55079001000,987
2021,55079001100,510
2021,55079001200,468
2021,55079001300,912
2021,55079001400,329
2021,55079001500,600
2021,55079001600,606
2021,55079001700,960
2021,55079001800,577
2021,55079001900,830
